DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt
"2025-05-22 14:45:00","349.8","-2.996184","16.2",
"2025-05-22 15:00:00","349.9","-2.996184","16.2",
"2025-05-22 15:15:00","349.9","-2.996184","16.2",
"2025-05-22 15:30:00","350.2","-2.996184","16.2",
"2025-05-22 15:45:00","350.3","-2.996184","16.2",
"2025-05-22 16:00:00","350.8","-2.996184","16.2",
"2025-05-22 16:15:00","350.9","-2.996184","16.3",
"2025-05-22 16:30:00","351.6","-2.996184","16.3",
"2025-05-22 16:45:00","352.1","-2.996184","16.3",
"2025-05-22 17:00:00","352.5","-2.996184","16.4",
"2025-05-22 17:15:00","352.7","-2.996184","16.4",
"2025-05-22 17:30:00","353.4","-2.999232","16.4",
"2025-05-22 17:45:00","353.6","-2.999232","16.4",
"2025-05-22 18:00:00","354","-2.999232","16.5",
"2025-05-22 18:15:00","354.5","-3.00228","16.5",
"2025-05-22 18:30:00","354.7","-3.00228","16.5",
"2025-05-22 18:45:00","355.4","-3.005328","16.6",
"2025-05-22 19:00:00","356.4","-3.005328","16.6",
"2025-05-22 19:15:00","356.9","-3.0083759999999997","16.7",
"2025-05-22 19:30:00","357.6","-3.005328","16.7",
"2025-05-22 19:45:00","358.3","-3.0083759999999997","16.8",
"2025-05-22 20:00:00","359","-3.0114240000000003","16.9",
"2025-05-22 20:15:00","359.7","-3.0114240000000003","17",
"2025-05-22 20:30:00","360.7","-3.0144720000000005","17.1",
"2025-05-22 20:45:00","361.5","-3.01752","17.2",
"2025-05-22 21:00:00","362.4","-3.0205680000000004","17.3",
"2025-05-22 21:15:00","363.2","-3.0205680000000004","17.4",
"2025-05-22 21:30:00","363.8","-3.023616","17.5",
"2025-05-22 21:45:00","363.7","-3.023616","17.5",
"2025-05-22 22:00:00","364","-3.0266640000000002","17.5",
"2025-05-22 22:15:00","364","-3.029712","17.5",
"2025-05-22 22:30:00","363.7","-3.029712","17.4",
"2025-05-22 22:45:00","363.7","-3.029712","17.4",
"2025-05-22 23:00:00","363.3","-3.03276","17.4",
"2025-05-22 23:15:00","363.2","-3.03276","17.4",
"2025-05-22 23:30:00","362.6","-3.03276","17.4",
"2025-05-22 23:45:00","362.3","-3.03276","17.4",
"2025-05-23 00:00:00","361.8","-3.03276","17.3",
"2025-05-23 00:15:00","361.5","-3.029712","17.3",
"2025-05-23 00:30:00","361.1","-3.029712","17.2",
"2025-05-23 00:45:00","360.6","-3.029712","17.2",
"2025-05-23 01:00:00","360.4","-3.0266640000000002","17.1",
"2025-05-23 01:15:00","360.2","-3.0266640000000002","17.1",
"2025-05-23 01:30:00","359.8","-3.023616","17.1",
"2025-05-23 01:45:00","359.4","-3.023616","17.1",
"2025-05-23 02:00:00","359.1","-3.023616","17.1",
"2025-05-23 02:15:00","358.5","-3.0205680000000004","17.1",
"2025-05-23 02:30:00","358.1","-3.0205680000000004","17.1",
"2025-05-23 02:45:00","357.7","-3.01752","17",
"2025-05-23 03:00:00","357.3","-3.01752","17",
"2025-05-23 03:15:00","356.7","-3.01752","17",
"2025-05-23 03:30:00","356.3","-3.0144720000000005","16.9",
"2025-05-23 03:45:00","355.8","-3.0144720000000005","16.9",
"2025-05-23 04:00:00","355.4","-3.0114240000000003","16.9",
"2025-05-23 04:15:00","354.9","-3.0114240000000003","16.8",
"2025-05-23 04:30:00","354.3","-3.0083759999999997","16.8",
"2025-05-23 04:45:00","353.9","-3.0083759999999997","16.7",
"2025-05-23 05:00:00","353.6","-3.005328","16.7",
"2025-05-23 05:15:00","352.9","-3.005328","16.6",
"2025-05-23 05:30:00","352.6","-3.005328","16.6",
"2025-05-23 05:45:00","352.1","-3.00228","16.5",
"2025-05-23 06:00:00","351.2","-3.00228","16.5",
"2025-05-23 06:15:00","350.5","-2.999232","16.4",
"2025-05-23 06:30:00","350.3","-2.999232","16.4",
"2025-05-23 06:45:00","349.7","-2.996184","16.4",
"2025-05-23 07:00:00","349.2","-2.996184","16.3",
"2025-05-23 07:15:00","348.9","-2.9931360000000002","16.3",
"2025-05-23 07:30:00","348.5","-2.9931360000000002","16.3",
"2025-05-23 07:45:00","348.2","-2.9900880000000005","16.2",
"2025-05-23 08:00:00","347.9","-2.9900880000000005","16.2",
"2025-05-23 08:15:00","347.8","-2.9900880000000005","16.2",
"2025-05-23 08:30:00","347.8","-2.9900880000000005","16.2",
"2025-05-23 08:45:00","347.8","-2.9900880000000005","16.2",
"2025-05-23 09:00:00","347.8","-2.9870400000000004","16.2",
"2025-05-23 09:15:00","347.8","-2.9870400000000004","16.3",
"2025-05-23 09:30:00","347.6","-2.9870400000000004","16.3",
"2025-05-23 09:45:00","347.5","-2.9870400000000004","16.3",
"2025-05-23 10:00:00","347.3","-2.9900880000000005","16.2",
"2025-05-23 10:15:00","347.1","-2.9870400000000004","16.2",
"2025-05-23 10:30:00","346.7","-2.9870400000000004","16.2",
"2025-05-23 10:45:00","346.6","-2.9870400000000004","16.2",
"2025-05-23 11:00:00","346.7","-2.9870400000000004","16.2",
"2025-05-23 11:15:00","347","-2.9870400000000004","16.3",
"2025-05-23 11:30:00","347.1","-2.9870400000000004","16.3",
"2025-05-23 11:45:00","347.6","-2.9870400000000004","16.4",
"2025-05-23 12:00:00","348.5","-2.9870400000000004","16.5",
"2025-05-23 12:15:00","350.1","-2.9900880000000005","16.7",
"2025-05-23 12:30:00","351.2","-2.9931360000000002","16.8",
"2025-05-23 12:45:00","351.3","-2.9931360000000002","16.8",
"2025-05-23 13:00:00","350.8","-2.996184","16.7",
"2025-05-23 13:15:00","349.9","-2.996184","16.6",
"2025-05-23 13:30:00","349.2","-2.996184","16.5",
"2025-05-23 13:45:00","348.7","-2.996184","16.4",
"2025-05-23 14:00:00","348.1","-2.996184","16.4",
"2025-05-23 14:15:00","347.6","-2.996184","16.3",
"2025-05-23 14:30:00","347.2","-2.996184","16.3",
"2025-05-23 14:45:00","347.3","-2.996184","16.3",
"2025-05-23 15:00:00","347","-2.9931360000000002","16.3",
"2025-05-23 15:15:00","346.6","-2.9931360000000002","16.3",
"2025-05-23 15:30:00","346.3","-2.9931360000000002","16.2",
"2025-05-23 15:45:00","345.8","-2.9931360000000002","16.2",
"2025-05-23 16:00:00","345.6","-2.9900880000000005","16.1",
"2025-05-23 16:15:00","345.4","-2.9900880000000005","16.1",
"2025-05-23 16:30:00","345.2","-2.9900880000000005","16.1",
"2025-05-23 16:45:00","345.2","-2.9870400000000004","16.1",
"2025-05-23 17:00:00","345.4","-2.9870400000000004","16.1",
"2025-05-23 17:15:00","345.6","-2.9870400000000004","16.1",
"2025-05-23 17:30:00","345.7","-2.9870400000000004","16.1",
"2025-05-23 17:45:00","345.8","-2.9870400000000004","16.1",
"2025-05-23 18:00:00","345.8","-2.9839919999999998","16.2",
"2025-05-23 18:15:00","346.2","-2.9870400000000004","16.2",
"2025-05-23 18:30:00","346.4","-2.980944","16.2",
"2025-05-23 18:45:00","347","-2.9839919999999998","16.3",
"2025-05-23 19:00:00","347.1","-2.980944","16.3",
"2025-05-23 19:15:00","347.5","-2.9839919999999998","16.3",
"2025-05-23 19:30:00","347.9","-2.9839919999999998","16.4",
"2025-05-23 19:45:00","348.5","-2.9839919999999998","16.4",
"2025-05-23 20:00:00","348.9","-2.9870400000000004","16.5",
"2025-05-23 20:15:00","349.6","-2.9870400000000004","16.6",
