DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt
2026-04-01 07:00:00,1093.2,155.7,16.8,4.033
2026-04-01 07:15:00,1093.5,156.7,16.8,4.033
2026-04-01 07:30:00,1094.2,156.3,16.8,4.033
2026-04-01 07:45:00,1095.2,156.7,16.7,4.048
2026-04-01 08:00:00,1094.8,155.5,16.7,4.048
2026-04-01 08:15:00,1094.5,155.0,16.7,4.048
2026-04-01 08:30:00,1094.0,154.2,16.7,4.048
2026-04-01 08:45:00,1094.5,154.7,16.7,4.048
2026-04-01 09:00:00,1094.7,154.3,16.7,4.048
2026-04-01 09:15:00,1094.8,153.8,16.6,4.048
2026-04-01 09:30:00,1094.2,153.2,16.6,4.033
2026-04-01 09:45:00,1094.8,153.0,16.6,4.033
2026-04-01 10:00:00,1094.8,153.8,16.6,4.048
2026-04-01 10:15:00,1094.5,154.0,16.6,4.033
2026-04-01 10:30:00,1094.7,153.7,16.6,4.048
2026-04-01 10:45:00,1094.0,154.5,16.6,4.048
2026-04-01 11:00:00,1093.7,153.3,16.6,4.048
2026-04-01 11:15:00,1094.2,154.5,16.6,4.048
2026-04-01 11:30:00,1094.5,155.0,16.6,4.033
2026-04-01 11:45:00,1093.8,154.5,16.6,4.048
2026-04-01 12:00:00,1094.3,153.8,16.6,4.048
2026-04-01 12:15:00,1094.2,155.0,16.6,4.048
2026-04-01 12:30:00,1094.0,154.3,16.5,4.048
2026-04-01 12:45:00,1094.0,154.5,16.5,4.048
2026-04-01 13:00:00,1093.7,155.5,16.5,4.048
2026-04-01 13:15:00,1094.7,154.0,16.5,4.048
2026-04-01 13:30:00,1094.2,154.5,16.5,4.033
2026-04-01 13:45:00,1094.0,153.8,16.5,4.033
2026-04-01 14:00:00,1094.3,153.8,16.5,4.033
2026-04-01 14:15:00,1094.3,155.0,16.5,4.033
2026-04-01 14:30:00,1094.3,154.0,16.5,4.048
2026-04-01 14:45:00,1094.2,154.2,16.5,4.048
2026-04-01 15:00:00,1094.2,154.0,16.5,4.048
2026-04-01 15:15:00,1093.8,153.3,16.5,4.033
2026-04-01 15:30:00,1093.7,153.3,16.5,4.033
2026-04-01 15:45:00,1093.8,154.2,16.5,4.048
2026-04-01 16:00:00,1093.8,154.0,16.5,4.048
2026-04-01 16:15:00,1093.8,154.2,16.5,4.033
2026-04-01 16:30:00,1094.2,154.5,16.5,4.23
2026-04-01 16:45:00,1093.7,153.7,16.5,4.063
2026-04-01 17:00:00,1093.8,154.0,16.5,4.048
2026-04-01 17:15:00,1094.0,154.0,16.5,4.215
2026-04-01 17:30:00,1094.0,154.2,16.45,4.26
2026-04-01 17:45:00,1094.0,153.8,16.5,4.26
2026-04-01 18:00:00,1094.0,154.7,16.5,4.2
2026-04-01 18:15:00,1093.5,153.7,16.5,4.063
2026-04-01 18:30:00,1093.3,154.2,16.5,4.154
2026-04-01 18:45:00,1093.5,155.0,16.5,4.26
2026-04-01 19:00:00,1093.3,153.7,16.5,4.215
2026-04-01 19:15:00,1093.0,153.8,16.4,4.215
2026-04-01 19:30:00,1093.5,164.5,16.4,4.215
2026-04-01 19:45:00,1093.7,167.7,16.4,4.215
2026-04-01 20:00:00,1092.5,166.3,16.5,4.215
2026-04-01 20:15:00,1092.5,164.3,16.5,4.215
2026-04-01 20:30:00,1091.7,166.7,16.6,4.26
2026-04-01 20:45:00,1092.5,163.2,16.6,4.215
2026-04-01 21:00:00,1093.0,159.2,16.6,4.245
2026-04-01 21:15:00,1093.7,158.2,16.6,4.048
2026-04-01 21:30:00,1093.5,157.7,16.6,4.26
2026-04-01 21:45:00,1093.3,156.2,16.6,4.26
2026-04-01 22:00:00,1094.7,155.0,16.6,4.215
2026-04-01 22:15:00,1094.5,154.5,16.6,4.23
2026-04-01 22:30:00,1095.0,155.0,16.6,4.215
2026-04-01 22:45:00,1094.3,153.8,16.5,4.215
2026-04-01 23:00:00,1094.3,154.3,16.5,4.23
2026-04-01 23:15:00,1094.2,154.0,16.5,4.048
2026-04-01 23:30:00,1094.3,154.2,16.5,4.048
2026-04-01 23:45:00,1094.2,154.0,16.5,4.033
2026-04-02 00:00:00,1094.2,155.2,16.5,4.215
2026-04-02 00:15:00,1094.3,153.8,16.5,4.048
2026-04-02 00:30:00,1093.7,153.7,16.4,4.048
2026-04-02 00:45:00,1093.8,153.8,16.4,4.033
2026-04-02 01:00:00,1094.0,152.2,16.4,4.048
2026-04-02 01:15:00,1094.2,153.0,16.4,4.048
2026-04-02 01:30:00,1094.8,153.2,16.4,4.033
